Date,Open,High,Low,Close,Adj Close,Volume
8/11/2014,1933.430054,1944.900024,1933.430054,1936.920044,1936.920044,2784890000
8/8/2014,1910.349976,1932.380005,1909.01001,1931.589966,1931.589966,2902280000
8/7/2014,1923.030029,1928.890015,1904.780029,1909.569946,1909.569946,3230520000
8/6/2014,1917.290039,1927.910034,1911.449951,1920.23999,1920.23999,3539150000
8/5/2014,1936.339966,1936.339966,1913.77002,1920.209961,1920.209961,3462520000
8/4/2014,1926.619995,1942.920044,1921.199951,1938.98999,1938.98999,3072920000
8/1/2014,1929.800049,1937.349976,1916.369995,1925.150024,1925.150024,3789660000
7/31/2014,1965.140015,1965.140015,1930.670044,1930.670044,1930.670044,4193000000
7/30/2014,1973.209961,1978.900024,1962.420044,1970.069946,1970.069946,3448250000
7/29/2014,1980.030029,1984.849976,1969.949951,1969.949951,1969.949951,3183300000
7/28/2014,1978.25,1981.52002,1967.310059,1978.910034,1978.910034,2803320000
7/25/2014,1984.599976,1984.599976,1974.369995,1978.339966,1978.339966,2638960000
7/24/2014,1988.069946,1991.390015,1985.790039,1987.97998,1987.97998,3203530000
7/23/2014,1985.319946,1989.22998,1982.439941,1987.01001,1987.01001,2869720000
7/22/2014,1975.650024,1986.23999,1975.650024,1983.530029,1983.530029,2890480000
7/21/2014,1976.930054,1976.930054,1965.77002,1973.630005,1973.630005,2611160000
7/18/2014,1961.540039,1979.910034,1960.819946,1978.219971,1978.219971,3106060000
7/17/2014,1979.75,1981.800049,1955.589966,1958.119995,1958.119995,3381680000
7/16/2014,1976.349976,1983.939941,1975.670044,1981.569946,1981.569946,3390950000
7/15/2014,1977.359985,1982.52002,1965.339966,1973.280029,1973.280029,3328740000
7/14/2014,1969.859985,1979.849976,1969.859985,1977.099976,1977.099976,2744920000
7/11/2014,1965.76001,1968.670044,1959.630005,1967.569946,1967.569946,2684630000
7/10/2014,1966.670044,1969.839966,1952.859985,1964.680054,1964.680054,3165690000
7/9/2014,1965.099976,1974.150024,1965.099976,1972.829956,1972.829956,2858800000
7/8/2014,1976.390015,1976.390015,1959.459961,1963.709961,1963.709961,3302430000
7/7/2014,1984.219971,1984.219971,1974.880005,1977.650024,1977.650024,2681260000
7/3/2014,1975.880005,1985.589966,1975.880005,1985.439941,1985.439941,1998090000
7/2/2014,1973.060059,1976.670044,1972.579956,1974.619995,1974.619995,2851480000
7/1/2014,1962.290039,1978.579956,1962.290039,1973.319946,1973.319946,3188240000
6/30/2014,1960.790039,1964.23999,1958.219971,1960.22998,1960.22998,3037350000
6/27/2014,1956.560059,1961.469971,1952.180054,1960.959961,1960.959961,4290590000
6/26/2014,1959.890015,1959.890015,1944.689941,1957.219971,1957.219971,2778840000
6/25/2014,1949.27002,1960.829956,1947.48999,1959.530029,1959.530029,3106710000
6/24/2014,1961.969971,1968.170044,1948.339966,1949.97998,1949.97998,3089700000
6/23/2014,1962.920044,1963.73999,1958.890015,1962.609985,1962.609985,2717630000
6/20/2014,1960.449951,1963.910034,1959.170044,1962.869995,1962.869995,4336240000
6/19/2014,1957.5,1959.869995,1952.26001,1959.47998,1959.47998,2952150000
6/18/2014,1942.72998,1957.73999,1939.290039,1956.97998,1956.97998,3065220000
6/17/2014,1937.150024,1943.689941,1933.550049,1941.98999,1941.98999,2971260000
6/16/2014,1934.839966,1941.150024,1930.910034,1937.780029,1937.780029,2926130000
6/13/2014,1930.800049,1937.300049,1927.689941,1936.160034,1936.160034,2598230000
6/12/2014,1943.349976,1943.349976,1925.780029,1930.109985,1930.109985,3040480000
6/11/2014,1949.369995,1949.369995,1940.079956,1943.890015,1943.890015,2710620000
6/10/2014,1950.339966,1950.859985,1944.640015,1950.790039,1950.790039,2702360000
6/9/2014,1948.969971,1955.550049,1947.160034,1951.27002,1951.27002,2812180000
6/6/2014,1942.410034,1949.439941,1942.410034,1949.439941,1949.439941,2864300000
6/5/2014,1928.52002,1941.73999,1922.930054,1940.459961,1940.459961,3113270000
6/4/2014,1923.060059,1928.630005,1918.599976,1927.880005,1927.880005,2793920000
6/3/2014,1923.069946,1925.069946,1918.790039,1924.23999,1924.23999,2867180000
6/2/2014,1923.869995,1925.880005,1915.97998,1924.969971,1924.969971,2509020000
5/30/2014,1920.329956,1924.030029,1916.640015,1923.569946,1923.569946,3263490000
5/29/2014,1910.599976,1920.030029,1909.819946,1920.030029,1920.030029,2709050000
5/28/2014,1911.77002,1914.459961,1907.300049,1909.780029,1909.780029,2976450000
5/27/2014,1902.01001,1912.280029,1902.01001,1911.910034,1911.910034,2911020000
5/23/2014,1893.319946,1901.26001,1893.319946,1900.530029,1900.530029,2396280000
5/22/2014,1888.189941,1896.329956,1885.390015,1892.48999,1892.48999,2759800000
5/21/2014,1873.339966,1888.800049,1873.339966,1888.030029,1888.030029,2777140000
5/20/2014,1884.880005,1884.880005,1868.140015,1872.829956,1872.829956,3007700000
5/19/2014,1876.660034,1886,1872.420044,1885.079956,1885.079956,2664250000
5/16/2014,1871.189941,1878.280029,1864.819946,1877.859985,1877.859985,3173650000
5/15/2014,1888.160034,1888.160034,1862.359985,1870.849976,1870.849976,3552640000
5/14/2014,1897.130005,1897.130005,1885.77002,1888.530029,1888.530029,2822060000
5/13/2014,1896.75,1902.170044,1896.060059,1897.449951,1897.449951,2915680000
5/12/2014,1880.030029,1897.130005,1880.030029,1896.650024,1896.650024,3005740000
5/9/2014,1875.27002,1878.569946,1867.02002,1878.47998,1878.47998,3025020000
5/8/2014,1877.390015,1889.069946,1870.050049,1875.630005,1875.630005,3393420000
5/7/2014,1868.530029,1878.829956,1859.790039,1878.209961,1878.209961,3632950000
5/6/2014,1883.689941,1883.689941,1867.719971,1867.719971,1867.719971,3327260000
5/5/2014,1879.449951,1885.51001,1866.77002,1884.660034,1884.660034,2733730000
5/2/2014,1885.300049,1891.329956,1878.5,1881.140015,1881.140015,3159560000
5/1/2014,1884.390015,1888.589966,1878.040039,1883.680054,1883.680054,3416740000
4/30/2014,1877.099976,1885.199951,1872.689941,1883.949951,1883.949951,3779230000
4/29/2014,1870.780029,1880.599976,1870.780029,1878.329956,1878.329956,3647820000
4/28/2014,1865,1877.01001,1850.609985,1869.430054,1869.430054,4034680000
4/25/2014,1877.719971,1877.719971,1859.699951,1863.400024,1863.400024,3213020000
4/24/2014,1881.969971,1884.060059,1870.23999,1878.609985,1878.609985,3191830000
4/23/2014,1879.319946,1879.75,1873.910034,1875.390015,1875.390015,3085720000
4/22/2014,1872.569946,1884.890015,1872.569946,1879.550049,1879.550049,3215440000
4/21/2014,1865.790039,1871.890015,1863.180054,1871.890015,1871.890015,2642500000
4/17/2014,1861.72998,1869.630005,1856.719971,1864.849976,1864.849976,3341430000
4/16/2014,1846.01001,1862.310059,1846.01001,1862.310059,1862.310059,3155080000
4/15/2014,1831.449951,1844.02002,1816.290039,1842.97998,1842.97998,3736440000
4/14/2014,1818.180054,1834.189941,1815.800049,1830.609985,1830.609985,3111540000
4/11/2014,1830.650024,1835.069946,1814.359985,1815.689941,1815.689941,3743460000
4/10/2014,1872.280029,1872.530029,1830.869995,1833.079956,1833.079956,3758780000
4/9/2014,1852.640015,1872.430054,1852.380005,1872.180054,1872.180054,3308650000
4/8/2014,1845.47998,1854.949951,1837.48999,1851.959961,1851.959961,3721450000
4/7/2014,1863.920044,1864.040039,1841.47998,1845.040039,1845.040039,3801540000
4/4/2014,1890.25,1897.280029,1863.26001,1865.089966,1865.089966,3583750000
4/3/2014,1891.430054,1893.800049,1882.650024,1888.77002,1888.77002,3055600000
4/2/2014,1886.609985,1893.170044,1883.790039,1890.900024,1890.900024,3131660000
4/1/2014,1873.959961,1885.839966,1873.959961,1885.52002,1885.52002,3336190000
3/31/2014,1859.160034,1875.180054,1859.160034,1872.339966,1872.339966,3274300000
3/28/2014,1850.069946,1866.630005,1850.069946,1857.619995,1857.619995,2955520000
3/27/2014,1852.109985,1855.550049,1842.109985,1849.040039,1849.040039,3733430000
3/26/2014,1867.089966,1875.920044,1852.560059,1852.560059,1852.560059,3480850000
3/25/2014,1859.47998,1871.869995,1855.959961,1865.619995,1865.619995,3200560000
3/24/2014,1867.670044,1873.339966,1849.689941,1857.439941,1857.439941,3409000000
3/21/2014,1874.530029,1883.969971,1863.459961,1866.52002,1866.52002,5270710000
3/20/2014,1860.089966,1873.48999,1854.630005,1872.01001,1872.01001,3327540000
3/19/2014,1872.25,1874.140015,1850.349976,1860.77002,1860.77002,3289210000
3/18/2014,1858.920044,1873.76001,1858.920044,1872.25,1872.25,2930190000
3/17/2014,1842.810059,1862.300049,1842.810059,1858.829956,1858.829956,2860490000
3/14/2014,1845.069946,1852.439941,1839.569946,1841.130005,1841.130005,3285460000
3/13/2014,1869.060059,1874.400024,1841.859985,1846.339966,1846.339966,3670990000
3/12/2014,1866.150024,1868.380005,1854.380005,1868.199951,1868.199951,3270860000
3/11/2014,1878.26001,1882.349976,1863.880005,1867.630005,1867.630005,3392400000
3/10/2014,1877.859985,1877.869995,1867.040039,1877.170044,1877.170044,3021350000
3/7/2014,1878.52002,1883.569946,1870.560059,1878.040039,1878.040039,3564740000
3/6/2014,1874.180054,1881.939941,1874.180054,1877.030029,1877.030029,3360450000
3/5/2014,1874.050049,1876.530029,1871.109985,1873.810059,1873.810059,3392990000
3/4/2014,1849.22998,1876.22998,1849.22998,1873.910034,1873.910034,3765770000
3/3/2014,1857.680054,1857.680054,1834.439941,1845.72998,1845.72998,3428220000
2/28/2014,1855.119995,1867.920044,1847.670044,1859.449951,1859.449951,3917450000
2/27/2014,1844.900024,1854.530029,1841.130005,1854.290039,1854.290039,3547460000
2/26/2014,1845.790039,1852.650024,1840.660034,1845.160034,1845.160034,3716730000
2/25/2014,1847.660034,1852.910034,1840.189941,1845.119995,1845.119995,3515560000
2/24/2014,1836.780029,1858.709961,1836.780029,1847.609985,1847.609985,4014530000
2/21/2014,1841.069946,1846.130005,1835.599976,1836.25,1836.25,3403880000
2/20/2014,1829.23999,1842.790039,1824.579956,1839.780029,1839.780029,3404980000
2/19/2014,1838.900024,1847.5,1826.98999,1828.75,1828.75,3661570000
2/18/2014,1839.030029,1842.869995,1835.01001,1840.76001,1840.76001,3421110000
2/14/2014,1828.459961,1841.650024,1825.589966,1838.630005,1838.630005,3114750000
2/13/2014,1814.819946,1830.25,1809.219971,1829.829956,1829.829956,3289510000
2/12/2014,1820.119995,1826.550049,1815.969971,1819.26001,1819.26001,3326380000
2/11/2014,1800.449951,1823.540039,1800.410034,1819.75,1819.75,3699380000
2/10/2014,1796.199951,1799.939941,1791.829956,1799.839966,1799.839966,3312160000
2/7/2014,1776.01001,1798.030029,1776.01001,1797.02002,1797.02002,3775990000
2/6/2014,1752.98999,1774.060059,1752.98999,1773.430054,1773.430054,3825410000
2/5/2014,1753.380005,1755.790039,1737.920044,1751.640015,1751.640015,3984290000
2/4/2014,1743.819946,1758.72998,1743.819946,1755.199951,1755.199951,4068410000
2/3/2014,1782.680054,1784.829956,1739.660034,1741.890015,1741.890015,4726040000
1/31/2014,1790.880005,1793.880005,1772.26001,1782.589966,1782.589966,4059690000
1/30/2014,1777.170044,1798.77002,1777.170044,1794.189941,1794.189941,3547510000
1/29/2014,1790.150024,1790.150024,1770.449951,1774.199951,1774.199951,3964020000
1/28/2014,1783,1793.869995,1779.48999,1792.5,1792.5,3437830000
1/27/2014,1791.030029,1795.97998,1772.880005,1781.560059,1781.560059,4045200000
1/24/2014,1826.959961,1826.959961,1790.290039,1790.290039,1790.290039,4618450000
1/23/2014,1842.290039,1842.290039,1820.060059,1828.459961,1828.459961,3972250000
1/22/2014,1844.709961,1846.869995,1840.880005,1844.859985,1844.859985,3374170000
1/21/2014,1841.050049,1849.310059,1832.380005,1843.800049,1843.800049,3782470000
1/17/2014,1844.22998,1846.040039,1835.22998,1838.699951,1838.699951,3626120000
1/16/2014,1847.98999,1847.98999,1840.300049,1845.890015,1845.890015,3491310000
1/15/2014,1840.52002,1850.839966,1840.52002,1848.380005,1848.380005,3777800000
1/14/2014,1821.359985,1839.26001,1821.359985,1838.880005,1838.880005,3353270000
1/13/2014,1841.26001,1843.449951,1815.52002,1819.199951,1819.199951,3591350000
1/10/2014,1840.060059,1843.150024,1832.430054,1842.369995,1842.369995,3335710000
1/9/2014,1839,1843.22998,1830.380005,1838.130005,1838.130005,3581150000
1/8/2014,1837.900024,1840.02002,1831.400024,1837.48999,1837.48999,3652140000
1/7/2014,1828.709961,1840.099976,1828.709961,1837.880005,1837.880005,3511750000
1/6/2014,1832.310059,1837.160034,1823.72998,1826.77002,1826.77002,3294850000
1/3/2014,1833.209961,1838.23999,1829.130005,1831.369995,1831.369995,2774270000
1/2/2014,1845.859985,1845.859985,1827.73999,1831.97998,1831.97998,3080600000
12/31/2013,1842.609985,1849.439941,1842.410034,1848.359985,1848.359985,2312840000
12/30/2013,1841.469971,1842.469971,1838.77002,1841.069946,1841.069946,2293860000
12/27/2013,1842.969971,1844.890015,1839.810059,1841.400024,1841.400024,2052920000
12/26/2013,1834.959961,1842.839966,1834.959961,1842.02002,1842.02002,1982270000
12/24/2013,1828.02002,1833.319946,1828.02002,1833.319946,1833.319946,1307630000
12/23/2013,1822.920044,1829.75,1822.920044,1827.98999,1827.98999,2851540000
12/20/2013,1810.390015,1823.75,1810.25,1818.319946,1818.319946,5097700000
12/19/2013,1809,1810.880005,1801.349976,1809.599976,1809.599976,3497210000
12/18/2013,1781.459961,1811.079956,1767.98999,1810.650024,1810.650024,4327770000
12/17/2013,1786.469971,1786.77002,1777.050049,1781,1781,3270030000
12/16/2013,1777.47998,1792.219971,1777.47998,1786.540039,1786.540039,3209890000
12/13/2013,1777.97998,1780.920044,1772.449951,1775.319946,1775.319946,3061070000
12/12/2013,1781.709961,1782.98999,1772.280029,1775.5,1775.5,3306640000
12/11/2013,1802.76001,1802.969971,1780.089966,1782.219971,1782.219971,3472240000
12/10/2013,1807.599976,1808.52002,1801.75,1802.619995,1802.619995,3117150000
12/9/2013,1806.209961,1811.52002,1806.209961,1808.369995,1808.369995,3129500000
12/6/2013,1788.359985,1806.040039,1788.359985,1805.089966,1805.089966,3150030000
12/5/2013,1792.819946,1792.819946,1783.380005,1785.030029,1785.030029,3336880000
12/4/2013,1793.150024,1799.800049,1779.089966,1792.810059,1792.810059,3610540000
12/3/2013,1800.099976,1800.099976,1787.849976,1795.150024,1795.150024,3475680000
12/2/2013,1806.550049,1810.02002,1798.599976,1800.900024,1800.900024,3095430000
11/29/2013,1808.689941,1813.550049,1803.97998,1805.810059,1805.810059,1598300000
11/27/2013,1803.47998,1808.27002,1802.77002,1807.22998,1807.22998,2613590000
11/26/2013,1802.869995,1808.420044,1800.77002,1802.75,1802.75,3427120000
11/25/2013,1806.329956,1808.099976,1800.579956,1802.47998,1802.47998,2998540000
11/22/2013,1797.209961,1804.839966,1794.699951,1804.76001,1804.76001,3055140000
11/21/2013,1783.52002,1797.160034,1783.52002,1795.849976,1795.849976,3256630000
11/20/2013,1789.589966,1795.72998,1777.22998,1781.369995,1781.369995,3109140000
11/19/2013,1790.790039,1795.51001,1784.719971,1787.869995,1787.869995,3224450000
11/18/2013,1798.819946,1802.329956,1788,1791.530029,1791.530029,3168520000
11/15/2013,1790.660034,1798.219971,1790.660034,1798.180054,1798.180054,3254820000
11/14/2013,1782.75,1791.530029,1780.219971,1790.619995,1790.619995,3139060000
11/13/2013,1764.369995,1782,1760.640015,1782,1782,3327480000
11/12/2013,1769.51001,1771.780029,1762.290039,1767.689941,1767.689941,3221030000
11/11/2013,1769.959961,1773.439941,1767.849976,1771.890015,1771.890015,2534060000
11/8/2013,1748.369995,1770.780029,1747.630005,1770.609985,1770.609985,3837170000
11/7/2013,1770.73999,1774.540039,1746.199951,1747.150024,1747.150024,4143200000
11/6/2013,1765,1773.73999,1764.400024,1770.48999,1770.48999,3322100000
11/5/2013,1765.670044,1767.030029,1755.76001,1762.969971,1762.969971,3516680000
11/4/2013,1763.400024,1768.780029,1761.560059,1767.930054,1767.930054,3194870000
11/1/2013,1758.699951,1765.670044,1752.699951,1761.640015,1761.640015,3686290000
10/31/2013,1763.23999,1768.530029,1755.719971,1756.540039,1756.540039,3826530000
10/30/2013,1772.27002,1775.219971,1757.23999,1763.310059,1763.310059,3523040000
10/29/2013,1762.930054,1772.089966,1762.930054,1771.949951,1771.949951,3358460000
10/28/2013,1759.420044,1764.98999,1757.670044,1762.109985,1762.109985,3282300000
10/25/2013,1756.01001,1759.819946,1752.449951,1759.77002,1759.77002,3175720000
10/24/2013,1747.47998,1753.939941,1745.5,1752.069946,1752.069946,3671700000
10/23/2013,1752.27002,1752.27002,1740.5,1746.380005,1746.380005,3713380000
10/22/2013,1746.47998,1759.329956,1746.47998,1754.670044,1754.670044,3850840000
10/21/2013,1745.199951,1747.790039,1740.670044,1744.660034,1744.660034,3052710000
10/18/2013,1736.719971,1745.310059,1735.73999,1744.5,1744.5,3664890000
10/17/2013,1720.170044,1733.449951,1714.119995,1733.150024,1733.150024,3453590000
10/16/2013,1700.48999,1721.76001,1700.48999,1721.540039,1721.540039,3486180000
10/15/2013,1709.170044,1711.569946,1695.930054,1698.060059,1698.060059,3327740000
10/14/2013,1699.859985,1711.030029,1692.130005,1710.140015,1710.140015,2580580000
10/11/2013,1691.089966,1703.439941,1688.52002,1703.199951,1703.199951,2944670000
10/10/2013,1660.880005,1692.560059,1660.880005,1692.560059,1692.560059,3362300000
10/9/2013,1656.98999,1662.469971,1646.469971,1656.400024,1656.400024,3577840000
10/8/2013,1676.219971,1676.790039,1655.030029,1655.449951,1655.449951,3569230000
10/7/2013,1687.150024,1687.150024,1674.699951,1676.119995,1676.119995,2678490000
10/4/2013,1678.790039,1691.939941,1677.329956,1690.5,1690.5,2880270000
10/3/2013,1692.349976,1692.349976,1670.359985,1678.660034,1678.660034,3279650000
10/2/2013,1691.900024,1693.869995,1680.339966,1693.869995,1693.869995,3148600000
10/1/2013,1682.410034,1696.550049,1682.069946,1695,1695,3238690000
9/30/2013,1687.26001,1687.26001,1674.98999,1681.550049,1681.550049,3308630000
9/27/2013,1695.52002,1695.52002,1687.109985,1691.75,1691.75,2951700000
9/26/2013,1694.050049,1703.849976,1693.109985,1698.670044,1698.670044,2813930000
9/25/2013,1698.02002,1701.709961,1691.880005,1692.77002,1692.77002,3148730000
9/24/2013,1702.599976,1707.630005,1694.900024,1697.420044,1697.420044,3268930000
9/23/2013,1711.439941,1711.439941,1697.099976,1701.839966,1701.839966,3126950000
9/20/2013,1722.439941,1725.22998,1708.890015,1709.910034,1709.910034,5074030000
9/19/2013,1727.339966,1729.859985,1720.199951,1722.339966,1722.339966,3740130000
9/18/2013,1705.73999,1729.439941,1700.349976,1725.52002,1725.52002,3989760000
9/17/2013,1697.72998,1705.52002,1697.72998,1704.76001,1704.76001,2774240000
9/16/2013,1691.699951,1704.949951,1691.699951,1697.599976,1697.599976,3079800000
9/13/2013,1685.040039,1688.72998,1682.219971,1687.98999,1687.98999,2736500000
9/12/2013,1689.209961,1689.969971,1681.959961,1683.420044,1683.420044,3106290000
9/11/2013,1681.040039,1689.130005,1678.699951,1689.130005,1689.130005,3135460000
9/10/2013,1675.109985,1684.089966,1675.109985,1683.98999,1683.98999,3691800000
9/9/2013,1656.849976,1672.400024,1656.849976,1671.709961,1671.709961,3102780000
9/6/2013,1657.439941,1664.829956,1640.619995,1655.170044,1655.170044,3123880000
9/5/2013,1653.280029,1659.170044,1653.069946,1655.079956,1655.079956,2957110000
9/4/2013,1640.719971,1655.719971,1637.410034,1653.079956,1653.079956,3312150000
9/3/2013,1635.949951,1651.349976,1633.410034,1639.77002,1639.77002,3731610000
8/30/2013,1638.890015,1640.079956,1628.050049,1632.969971,1632.969971,2734300000
8/29/2013,1633.5,1646.410034,1630.880005,1638.170044,1638.170044,2527550000
8/28/2013,1630.25,1641.180054,1627.469971,1634.959961,1634.959961,2784010000
8/27/2013,1652.540039,1652.540039,1629.050049,1630.47998,1630.47998,3219190000
8/26/2013,1664.290039,1669.51001,1656.02002,1656.780029,1656.780029,2430670000
8/23/2013,1659.920044,1664.849976,1654.810059,1663.5,1663.5,2582670000
8/22/2013,1645.030029,1659.550049,1645.030029,1656.959961,1656.959961,2537460000
8/21/2013,1650.660034,1656.98999,1639.430054,1642.800049,1642.800049,2932180000
8/20/2013,1646.810059,1658.920044,1646.079956,1652.349976,1652.349976,2994090000
8/19/2013,1655.25,1659.180054,1645.839966,1646.060059,1646.060059,2904530000
8/16/2013,1661.219971,1663.599976,1652.609985,1655.829956,1655.829956,3211450000
8/15/2013,1679.609985,1679.609985,1658.589966,1661.319946,1661.319946,3426690000
8/14/2013,1693.880005,1695.52002,1684.829956,1685.390015,1685.390015,2871430000
8/13/2013,1690.650024,1696.810059,1682.619995,1694.160034,1694.160034,3035560000
8/12/2013,1688.369995,1691.48999,1683.349976,1689.469971,1689.469971,2789160000
8/9/2013,1696.099976,1699.420044,1686.02002,1691.420044,1691.420044,2957670000
8/8/2013,1693.349976,1700.180054,1688.380005,1697.47998,1697.47998,3271660000
8/7/2013,1695.300049,1695.300049,1684.910034,1690.910034,1690.910034,3010230000
8/6/2013,1705.790039,1705.790039,1693.290039,1697.369995,1697.369995,3141210000
8/5/2013,1708.01001,1709.23999,1703.550049,1707.140015,1707.140015,2529300000
8/2/2013,1706.099976,1709.670044,1700.680054,1709.670044,1709.670044,3136630000
8/1/2013,1689.420044,1707.849976,1689.420044,1706.869995,1706.869995,3775170000
7/31/2013,1687.76001,1698.430054,1684.939941,1685.72998,1685.72998,3847390000
7/30/2013,1687.920044,1693.189941,1682.420044,1685.959961,1685.959961,3320530000
7/29/2013,1690.319946,1690.920044,1681.859985,1685.329956,1685.329956,2840520000
7/26/2013,1687.310059,1691.849976,1676.030029,1691.650024,1691.650024,2762770000
7/25/2013,1685.209961,1690.939941,1680.069946,1690.25,1690.25,3322500000
7/24/2013,1696.060059,1698.380005,1682.569946,1685.939941,1685.939941,3336120000
7/23/2013,1696.630005,1698.780029,1691.130005,1692.390015,1692.390015,3096180000
7/22/2013,1694.410034,1697.609985,1690.670044,1695.530029,1695.530029,2779130000
7/19/2013,1686.150024,1692.089966,1684.079956,1692.089966,1692.089966,3302580000
7/18/2013,1681.050049,1693.119995,1681.050049,1689.369995,1689.369995,3452370000
7/17/2013,1677.910034,1684.75,1677.910034,1680.910034,1680.910034,3153440000
7/16/2013,1682.699951,1683.72998,1671.839966,1676.26001,1676.26001,3081710000
7/15/2013,1679.589966,1684.51001,1677.890015,1682.5,1682.5,2623200000
7/12/2013,1675.26001,1680.189941,1672.329956,1680.189941,1680.189941,3039070000
7/11/2013,1657.410034,1676.630005,1657.410034,1675.02002,1675.02002,3446340000
7/10/2013,1651.560059,1657.920044,1647.660034,1652.619995,1652.619995,3011010000
7/9/2013,1642.890015,1654.180054,1642.890015,1652.319946,1652.319946,3155360000
7/8/2013,1634.199951,1644.680054,1634.199951,1640.459961,1640.459961,3514590000
7/5/2013,1618.650024,1632.069946,1614.709961,1631.890015,1631.890015,2634140000
7/3/2013,1611.47998,1618.969971,1604.569946,1615.410034,1615.410034,1966050000
7/2/2013,1614.290039,1624.26001,1606.77002,1614.079956,1614.079956,3317130000
7/1/2013,1609.780029,1626.609985,1609.780029,1614.959961,1614.959961,3104690000
6/28/2013,1611.119995,1615.939941,1601.060059,1606.280029,1606.280029,4977190000
6/27/2013,1606.439941,1620.069946,1606.439941,1613.199951,1613.199951,3364540000
6/26/2013,1592.27002,1606.829956,1592.27002,1603.26001,1603.26001,3558340000
6/25/2013,1577.52002,1593.790039,1577.089966,1588.030029,1588.030029,3761170000
6/24/2013,1588.77002,1588.77002,1560.329956,1573.089966,1573.089966,4733660000
6/21/2013,1588.619995,1599.189941,1577.699951,1592.430054,1592.430054,5797280000
6/20/2013,1624.619995,1624.619995,1584.319946,1588.189941,1588.189941,4858850000
6/19/2013,1651.829956,1652.449951,1628.910034,1628.930054,1628.930054,3545060000
6/18/2013,1639.77002,1654.189941,1639.77002,1651.810059,1651.810059,3120980000
6/17/2013,1630.640015,1646.5,1630.339966,1639.040039,1639.040039,3137080000
6/14/2013,1635.52002,1640.800049,1623.959961,1626.72998,1626.72998,2939400000
6/13/2013,1612.150024,1639.25,1608.069946,1636.359985,1636.359985,3378620000
6/12/2013,1629.939941,1637.709961,1610.920044,1612.52002,1612.52002,3202550000
6/11/2013,1638.640015,1640.130005,1622.920044,1626.130005,1626.130005,3435710000
6/10/2013,1644.670044,1648.689941,1639.26001,1642.810059,1642.810059,2978730000
6/7/2013,1625.27002,1644.400024,1625.27002,1643.380005,1643.380005,3371990000
6/6/2013,1609.290039,1622.560059,1598.22998,1622.560059,1622.560059,3547380000
6/5/2013,1629.050049,1629.310059,1607.089966,1608.900024,1608.900024,3632350000
6/4/2013,1640.72998,1646.530029,1623.619995,1631.380005,1631.380005,3653840000
6/3/2013,1631.709961,1640.420044,1622.719971,1640.420044,1640.420044,3952070000
5/31/2013,1652.130005,1658.98999,1630.73999,1630.73999,1630.73999,4099600000
5/30/2013,1649.140015,1661.910034,1648.609985,1654.410034,1654.410034,3498620000
5/29/2013,1656.569946,1656.569946,1640.050049,1648.359985,1648.359985,3587140000
5/28/2013,1652.630005,1674.209961,1652.630005,1660.060059,1660.060059,3457400000
5/24/2013,1646.670044,1649.780029,1636.880005,1649.599976,1649.599976,2758080000
5/23/2013,1651.619995,1655.5,1635.530029,1650.51001,1650.51001,3945510000
5/22/2013,1669.390015,1687.180054,1648.859985,1655.349976,1655.349976,4361020000
5/21/2013,1666.199951,1674.930054,1662.670044,1669.160034,1669.160034,3513560000
5/20/2013,1665.709961,1672.839966,1663.52002,1666.290039,1666.290039,3275080000
5/17/2013,1652.449951,1667.469971,1652.449951,1667.469971,1667.469971,3440710000
5/16/2013,1658.069946,1660.51001,1648.599976,1650.469971,1650.469971,3513130000
5/15/2013,1649.130005,1661.48999,1646.680054,1658.780029,1658.780029,3657440000
5/14/2013,1633.75,1651.099976,1633.75,1650.339966,1650.339966,3457790000
5/13/2013,1632.099976,1636,1626.73999,1633.77002,1633.77002,2910600000
5/10/2013,1626.689941,1633.699951,1623.709961,1633.699951,1633.699951,3086470000
5/9/2013,1632.689941,1635.01001,1623.089966,1626.670044,1626.670044,3457400000
5/8/2013,1625.949951,1632.780029,1622.699951,1632.689941,1632.689941,3554700000
5/7/2013,1617.550049,1626.030029,1616.640015,1625.959961,1625.959961,3309580000
5/6/2013,1614.400024,1619.77002,1614.209961,1617.5,1617.5,3062240000
5/3/2013,1597.599976,1618.459961,1597.599976,1614.420044,1614.420044,3603910000
5/2/2013,1582.77002,1598.599976,1582.77002,1597.589966,1597.589966,3366950000
5/1/2013,1597.550049,1597.550049,1581.280029,1582.699951,1582.699951,3530320000
4/30/2013,1593.579956,1597.569946,1586.5,1597.569946,1597.569946,3745070000
4/29/2013,1582.339966,1596.650024,1582.339966,1593.609985,1593.609985,2891200000
4/26/2013,1585.160034,1585.780029,1577.560059,1582.23999,1582.23999,3198620000
4/25/2013,1578.930054,1592.640015,1578.930054,1585.160034,1585.160034,3908580000
4/24/2013,1578.780029,1583,1575.800049,1578.790039,1578.790039,3598240000
4/23/2013,1562.5,1579.579956,1562.5,1578.780029,1578.780029,3565150000
4/22/2013,1555.25,1565.550049,1548.189941,1562.5,1562.5,2979880000
4/19/2013,1541.609985,1555.890015,1539.400024,1555.25,1555.25,3569870000
4/18/2013,1552.030029,1554.380005,1536.030029,1541.609985,1541.609985,3890800000
4/17/2013,1574.569946,1574.569946,1543.689941,1552.01001,1552.01001,4250310000
4/16/2013,1552.359985,1575.349976,1552.359985,1574.569946,1574.569946,3654700000
4/15/2013,1588.839966,1588.839966,1552.280029,1552.359985,1552.359985,4660130000
